step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
658,CASH_IN,1665.88,C3733603191,605.25,0.0,C2298956933,842.82,2508.7,0,0
156,CASH_OUT,485.71,C8309743228,278.31,0.0,M747628355,5696.62,6182.33,0,0
508,PAYMENT,669.47,C2885934741,1304.29,634.82,M430387958,8.73,678.2,0,0
413,CASH_OUT,669.53,C2721328049,74067.99,73398.46,M788670048,613.24,1282.77,0,0
528,CASH_IN,1185.38,C4033585824,205.04,0.0,C3026209505,3112.36,4297.74,0,0
355,CASH_IN,377.34,C9578359922,117.47,0.0,C1346788713,1231.08,1608.42,0,0
559,CASH_OUT,23.55,C1562791521,105.64,82.09,M721723952,91.13,114.68,0,0
187,CASH_IN,549.18,C5515747805,1.03,0.0,C8349472441,4.55,553.73,0,0
31,PAYMENT,831.74,C5620247814,224.33,0.0,M360167566,833.42,1665.16,0,0
260,CASH_OUT,371.02,C9474197915,94227.62,93856.6,M448284912,96.7,,0,0
421,CASH_IN,963.88,C5580841738,1306.22,342.34,C1706259913,1783.16,2747.04,0,0
529,PAYMENT,315.15,C8265691575,399.09,83.94,M976475849,55.09,370.24,0,0
551,CASH_OUT,234.56,C8040036320,4080.9,3846.34,M423120452,12684.41,12918.97,0,0
304,CASH_OUT,6517.03,C3523181067,374.45,0.0,M910097210,5345.25,11862.28,0,0
39,TRANSFER,36830.43,C4850076891,24249.58,0.0,C6040422096,17.47,36847.9,0,0
489,CASH_IN,2343.08,C9888668356,802.31,0.0,C4678581357,24976.52,27319.6,0,0
644,CASH_IN,127.85,C7524361028,36201.4,36073.55,C8319217115,14.19,142.04,0,0
542,CASH_OUT,632.71,C8011601268,2114.41,1481.7,M285897227,1837.93,2470.64,0,0
670,CASH_IN,544.63,C4304382963,4120.21,3575.58,C5407842079,215.54,760.17,0,0
278,CASH_OUT,1542.93,C2976810823,749.32,0.0,M792730628,291.23,1834.16,0,0
203,TRANSFER,587.76,C9859739056,12369.57,11781.81,C1689502494,6199.3,6787.06,0,0
66,CASH_OUT,1380.35,C8041926451,76230.5,74850.15,M477564062,996.8,2377.15,0,0
108,PAYMENT,14425.79,C4289386100,4196.4,0.0,M874300391,17.65,14443.44,0,0
268,PAYMENT,10.11,C8013913978,697.01,686.9,M521049115,109.32,119.43,0,0
222,CASH_IN,146.56,C6605993719,12544.57,12398.01,C2169758172,1328.39,1474.95,0,0
530,CASH_IN,2748.56,C6270386424,337.84,0.0,C2448652914,5874.89,8623.45,0,0
90,PAYMENT,369.29,C6636714741,37888.22,37518.93,M110827129,3371.34,3740.63,0,0
693,PAYMENT,1320.21,C6103147836,308.37,0.0,M294715241,239.04,1559.25,0,0
255,CASH_IN,276.0,C5120159675,914.56,638.56,C8069438418,166.03,442.03,0,0
455,CASH_OUT,9139.28,C1904245501,9645.19,505.91,M435584818,59962.69,69101.97,0,0
253,CASH_IN,4115.64,C9599184106,6.62,0.0,C3932199976,3837.72,7953.36,0,0
257,TRANSFER,733.18,C6262643475,2409.37,1676.19,C1738581743,247.86,981.04,0,0
383,CASH_OUT,11480.78,C6438852329,1632.93,0.0,M340654697,439.42,11920.2,0,0
442,CASH_OUT,749.44,C5940599539,342.86,0.0,M406651213,29.1,778.54,0,0
599,CASH_OUT,460.57,C7125765308,487.54,26.97,M610188110,172.44,633.01,0,0
90,CASH_OUT,7633.72,C4843912331,132.59,0.0,M483136176,94.24,7727.96,0,0
390,PAYMENT,24.57,C7706346235,99.04,74.47,M853318075,156.53,181.1,0,0
582,CASH_IN,564.36,C2667904960,388.8,0.0,C6547371687,6534.23,7098.59,0,0
44,PAYMENT,817.56,C6384986189,90.95,0.0,M133130397,16.56,834.12,0,0
712,CASH_OUT,258.47,C5145073145,3926.53,3668.06,M822498583,249.37,507.84,0,0
664,PAYMENT,90.83,C6192538775,181.61,90.78,M640593044,37.86,128.69,0,0
598,PAYMENT,349.39,C9222799325,8072.32,7722.93,M384625215,763.26,1112.65,0,0
19,TRANSFER,19.68,C1620352195,102.91,83.23,C9661223815,11820.3,11839.98,0,0
101,CASH_OUT,9016.63,C1876800145,43.78,0.0,M658909000,2398.51,2398.51,1,0
607,CASH_IN,9964.94,C4298226173,634.09,0.0,C1075890489,704.44,10669.38,0,0
357,TRANSFER,467.14,C8147326834,60.72,0.0,C5885144371,5043.43,5510.57,0,0
542,PAYMENT,216.6,C6634946457,778.6,562.0,M100642963,3833.34,4049.94,0,0
33,PAYMENT,21.03,C8925421832,152.6,131.57,M669727966,137.57,158.6,0,0
229,CASH_OUT,109.12,C6594226950,46.86,0.0,M144046859,5.62,114.74,0,0
524,CASH_IN,7830.57,C1038815150,48.39,0.0,C6739027739,7408.95,15239.52,0,0
630,PAYMENT,410.03,C5943067923,20627.38,20217.35,M242163175,21.34,431.37,0,0
155,TRANSFER,144.38,C4478963626,6326.86,6182.48,C9648548037,22.02,166.4,0,0
423,CASH_IN,442.76,C5541552481,41.44,0.0,C6428547441,207.13,649.89,0,0
246,PAYMENT,137.17,C5443225619,151.08,13.91,M971577149,94.03,231.2,0,0
405,PAYMENT,17.23,C1456536856,45051.78,45034.55,M137716665,21.38,38.61,0,0
541,CASH_OUT,218.57,C1324828195,1019.46,800.89,M537731812,324.76,543.33,0,0
161,CASH_OUT,49.89,C2541284635,464.95,415.06,M343177247,193.76,243.65,0,0
702,CASH_IN,949.58,C9969229904,1434.42,484.84,C2628601471,1352.28,2301.86,0,0
117,PAYMENT,2582.59,C1401200324,2119.64,0.0,M381686661,417.89,3000.48,0,0
271,PAYMENT,97.11,C3612172307,1067.48,970.37,M562753361,901.43,998.54,0,0
692,CASH_IN,595.46,C5688556675,147.44,0.0,C9249701932,276.4,871.86,0,0
487,CASH_OUT,391.03,C8159401410,7.6,0.0,M270495226,925.97,1317.0,0,0
172,PAYMENT,92.39,C7338071768,1043.01,950.62,M746159637,142.96,235.35,0,0
274,PAYMENT,4.24,C7130869300,10.77,6.53,M806059244,293.1,297.34,0,0
259,CASH_OUT,51.97,C3465952400,323.03,271.06,M128854348,47.98,99.95,0,0
135,TRANSFER,85.44,C9895825672,213.11,127.67,C4811424822,45.47,130.91,0,0
683,CASH_IN,537.32,C7714112295,179.02,0.0,C2432206533,455.9,993.22,0,0
722,PAYMENT,656.14,C8096362340,3168.38,2512.24,M750664924,39280.05,39936.19,0,0
422,PAYMENT,4832.3,C5597799067,643.37,0.0,M671747934,1175.22,6007.52,0,0
421,CASH_OUT,51.07,C9256081445,3580.85,3529.78,M283872545,118.37,169.44,0,0
186,PAYMENT,78.28,C2167001190,12.28,0.0,M687844971,10.23,88.51,0,0
364,PAYMENT,111.09,C9874303493,7270.26,7159.17,M749333101,2368.51,2479.6,0,0
607,TRANSFER,275.62,C9571181013,10936.89,10661.27,C9345070315,7135.79,7411.41,0,0
378,CASH_IN,625.86,C2920798066,967.65,341.79,C7624856771,1452.18,2078.04,0,0
523,CASH_OUT,953.7,C3671568495,138633.07,137679.37,M111622031,1262.27,2215.97,0,0
580,PAYMENT,9.35,C3300987141,5931.04,5921.69,M305586583,11.84,21.19,0,0
722,CASH_OUT,4402.8,C6239333211,1006.96,0.0,M939948064,551.83,4954.63,0,0
196,CASH_OUT,1031.84,C9825322722,39336.44,38304.6,M816683041,92.15,1123.99,0,0
98,PAYMENT,2357.66,C2556546606,1353.35,0.0,M458759628,1865.35,4223.01,0,0
605,PAYMENT,3.39,C9923419376,109.0,105.61,M692833577,27.55,30.94,0,0
22,CASH_OUT,2129.83,C1891335676,8331.71,6201.88,M536946513,337.28,2467.11,0,0
450,PAYMENT,55.14,C3832214454,48218.78,48163.64,M743771736,2627.26,2682.4,0,0
172,CASH_IN,163.78,C2270629902,23.68,0.0,C5572822491,66.46,230.24,0,0
383,CASH_OUT,7101.15,C6743298853,344.4,0.0,M447323683,158.92,7260.07,0,0
134,CASH_IN,1502.96,C9154807350,306.96,0.0,C4102287208,3551.09,5054.05,0,0
426,CASH_OUT,104.23,C4853981622,45.22,0.0,M288538767,33116.91,33221.14,0,0
25,PAYMENT,1983.03,C9855299234,541.65,0.0,M807812005,2455.56,4438.59,0,0
503,CASH_IN,830.15,C7780677278,155.07,0.0,C1146335361,485.24,1315.39,0,0
185,PAYMENT,178.62,C7806374088,3141.36,2962.74,M487435649,85.91,264.53,0,0
85,CASH_IN,1044.8,C7072932345,3770.32,2725.52,C7310922764,228.17,1272.97,0,0
567,CASH_OUT,189.36,C4505893492,1551.78,1362.42,M203178249,2092.54,2281.9,0,0
144,PAYMENT,874.66,C5096716167,1858.58,983.92,M571780849,111.04,985.7,0,0
679,PAYMENT,852.65,C6269626022,47183.94,46331.29,M810687811,129.33,981.98,0,0
412,PAYMENT,1104.19,C2383520996,168994.96,167890.77,M820080284,16.25,1120.44,0,0
224,CASH_IN,18933.2,C6819649740,5022.84,0.0,C1773157470,62789.01,81722.21,0,0
220,CASH_IN,2671.82,C4881863482,309.39,0.0,C8983941402,4534.7,7206.52,0,0
179,CASH_IN,2980.84,C1001122058,2205.86,0.0,C4419459814,149.3,3130.14,0,0
631,CASH_OUT,140.64,C4816759613,1184.61,1043.97,M847987458,11983.91,12124.55,0,0
433,PAYMENT,19.4,C2267912042,6041.6,6022.2,M713145611,1069.87,1089.27,0,0
265,PAYMENT,277.17,C6093943333,120.01,0.0,M832875453,40.49,317.66,0,0
429,PAYMENT,152.51,C8703676677,7070.06,6917.55,M430230809,104.0,256.51,0,0
662,TRANSFER,1338.39,C8020158494,1346.35,7.96,C7835606436,32.49,1370.88,0,0
416,CASH_OUT,271.7,C1718566450,887.47,615.77,M101384222,947.07,1218.77,0,0
453,PAYMENT,5724.14,C1848496441,980.04,0.0,M263533798,88102.9,93827.04,0,0
727,PAYMENT,12.45,C7852392689,31871.32,31858.87,M811151388,397.1,409.55,0,0
197,CASH_IN,230.75,C8149776369,1023394.59,1023163.84,C4587024436,84.39,315.14,0,0
554,TRANSFER,850.3,C2486926490,1473.6,623.3,C1607505145,265.58,1115.88,0,0
53,CASH_OUT,57.33,C4278810599,176.13,118.8,M117550829,28284.19,28341.52,0,0
480,CASH_OUT,2465.43,C4595808832,1065.17,0.0,M304147157,2645.22,5110.65,0,0
443,PAYMENT,2309.39,C4935668388,2373.94,64.55,M871135396,611.07,2920.46,0,0
330,PAYMENT,170.29,C8509599144,1642.39,1472.1,M576728868,7.98,178.27,0,0
251,TRANSFER,80642.41,C4911982674,1676.14,0.0,C4959087979,730.24,81372.65,0,0
123,PAYMENT,43.14,C1286547630,704.64,661.5,M615532118,65.32,108.46,0,0
387,CASH_OUT,27.31,C4526136190,31897.15,31869.84,M476613409,13198.28,13225.59,0,0
339,PAYMENT,156.26,C8178446096,558.64,402.38,M860502610,35.06,191.32,0,0
348,PAYMENT,590.27,C7515751737,8201.14,7610.87,M796301972,50.07,640.34,0,0
29,CASH_IN,16.01,C3676587798,25.14,9.13,C6834361799,1701.88,1717.89,0,0
35,CASH_OUT,1392.02,C3381020373,266.15,0.0,M642326077,492.95,1884.97,0,0
518,CASH_OUT,55303.25,C3739085389,2281.4,0.0,M115311816,53.58,55356.83,0,0
396,TRANSFER,24.88,C3169807977,1014.17,989.29,C2029934384,25.45,50.33,0,0
623,CASH_OUT,597.55,C3979068560,22975.38,22377.83,M764571659,38988.89,39586.44,0,0
294,CASH_IN,2740.53,C2649403527,2149.41,0.0,C7637674532,325.3,3065.83,0,0
589,PAYMENT,1865.65,C4656409571,30076.02,28210.37,M487222034,524.82,,0,0
349,PAYMENT,30236.7,C1778879427,3704.11,0.0,M168045861,531.68,30768.38,0,0
147,CASH_OUT,157.79,C7617294643,142.39,0.0,M477752242,4.02,161.81,0,0
67,CASH_OUT,21417.62,C8392142899,677.81,0.0,M766072508,3393.15,24810.77,0,0
520,PAYMENT,357.62,C3781860714,792.5,434.88,M294965753,83.88,441.5,0,0
122,CASH_OUT,145.41,C5985853594,26732.27,26586.86,M397560350,82.14,227.55,0,0
340,PAYMENT,17296.69,C9901522378,590.78,0.0,M493281774,459.0,17755.69,0,0
175,CASH_OUT,193.36,C7546124329,779.58,586.22,M751284234,2.01,195.37,0,0
691,PAYMENT,3436.85,C4001454067,404.25,0.0,M603236491,5.02,3441.87,0,0
597,CASH_IN,150.6,C3505832476,1488.66,1338.06,C8692563355,3301.02,3451.62,0,0
451,CASH_OUT,31.56,C8221637982,5600.62,5569.06,M589865231,2107.83,2139.39,0,0
557,CASH_OUT,31.74,C7313207526,6330.56,6298.82,M298353428,54.62,86.36,0,0
136,CASH_IN,1654.45,C9111754237,501.11,0.0,C8776028261,6541.51,8195.96,0,0
16,PAYMENT,48.05,C3526243246,7.36,0.0,M110786841,11929.8,11977.85,0,0
333,CASH_OUT,265.03,C1203830220,2185.29,1920.26,M129225648,13.73,278.76,0,0
195,PAYMENT,110.04,C6972908397,1413.93,1303.89,M640102887,943.26,1053.3,0,0
496,CASH_OUT,69.57,C4972010656,1606.47,1536.9,M580743839,108.54,178.11,0,0
9,CASH_OUT,88.79,C8768511559,1113.75,1024.96,M387612326,0.89,89.68,0,0
334,TRANSFER,610.66,C2567469027,2352.71,1742.05,C7600783036,14.81,625.47,0,0
333,CASH_IN,1.05,C3355632618,7.1,6.05,C8441244928,995.76,996.81,0,0
327,CASH_IN,2182.35,C8517074564,1579.48,0.0,C4431248455,40.36,2222.71,0,0
15,CASH_OUT,30.27,C6800437207,91.39,61.12,M522494115,6370.36,6400.63,0,0
614,CASH_OUT,39.06,C4671353487,21199.72,21160.66,M674085307,640.96,680.02,0,0
226,CASH_IN,22.47,C7726380875,1492.69,1470.22,C5957320777,81216.49,81238.96,0,0
425,CASH_OUT,691.14,C9115704843,179.38,0.0,M947348188,7.27,698.41,0,0
408,PAYMENT,7538.67,C6386656067,57.1,0.0,M596625296,28706.86,36245.53,0,0
113,CASH_OUT,307.57,C6980578860,128.96,0.0,M234761364,5919.48,6227.05,0,0
428,PAYMENT,966.59,C8758632397,220.06,0.0,M469137141,270.23,1236.82,0,0
1,CASH_OUT,1185.23,C6414973004,1212.16,26.93,M107155019,15080.65,16265.88,0,0
266,CASH_OUT,1776.49,C4031701664,55.5,0.0,M320147123,299.69,2076.18,0,0
491,CASH_IN,54.21,C2281571833,2007.99,1953.78,C6757603802,20817.91,20872.12,0,0
208,PAYMENT,9768.45,C3550223626,13456.92,3688.47,M271141120,51.19,9819.64,0,0
622,CASH_OUT,206.87,C5407234782,17302.31,17095.44,M772874892,609.33,816.2,0,0
712,CASH_IN,707.77,C5013107323,419.74,0.0,C9299745593,309.79,1017.56,0,0
369,CASH_OUT,298.88,C4503961237,1022.55,723.67,M733113255,16.07,314.95,0,0
306,PAYMENT,165.51,C9061694498,209.69,44.18,M855109832,44.04,209.55,0,0
12,PAYMENT,2641.59,C4076707854,53.72,0.0,M187732525,695.59,3337.18,0,0
345,CASH_OUT,1436.87,C2857707548,285.46,0.0,M272093188,253.71,1690.58,0,0
465,PAYMENT,5.09,C8931858959,12.03,6.94,M468974691,891.32,896.41,0,0
700,CASH_IN,932.92,C1340517921,7.86,0.0,C5137022541,48.23,981.15,0,0
666,TRANSFER,26775.68,C7630839759,2336.13,0.0,C4482572704,30.63,26806.31,0,0
494,PAYMENT,584.92,C3246656142,2064.16,1479.24,M623980980,100.26,685.18,0,0
368,CASH_OUT,145.23,C1489945785,23139.16,22993.93,M963866507,748.6,893.83,0,0
420,CASH_OUT,187.37,C2579181858,39652.94,39465.57,M217723924,238.46,425.83,0,0
171,PAYMENT,131.12,C1328692727,1728.82,1597.7,M388993511,138.2,269.32,0,0
134,CASH_OUT,40.53,C2946020215,103.79,63.26,M957609502,2188.23,2228.76,0,0
427,PAYMENT,278.84,C2416094284,102.91,0.0,M269894382,1230.88,1509.72,0,0
25,PAYMENT,276.32,C5072969254,81.42,0.0,M867211572,1251.4,1527.72,0,0
530,CASH_OUT,1339.87,C1356196912,2058.22,718.35,M756940264,333.47,1673.34,0,0
190,CASH_OUT,141.89,C4542826794,167.71,25.82,M914911244,67.66,209.55,0,0
141,PAYMENT,22513.07,C2524400471,32.7,0.0,M709294045,17.4,22530.47,0,0
555,CASH_OUT,61.97,C5362645868,3141.25,3079.28,M826202205,179.65,241.62,0,0
658,DEBIT,541.6,C4377998928,9418.95,8877.35,M397056904,533.21,1074.81,0,0
315,PAYMENT,90.46,C6123339602,169.59,79.13,M854646062,3557.51,3647.97,0,0
444,CASH_IN,137.37,C5942241274,1006.0,868.63,C5370040169,196.72,334.09,0,0
319,CASH_IN,230.69,C9297575917,42364.32,42133.63,C2005035835,20.97,251.66,0,0
441,CASH_IN,606.45,C7002006833,11307.88,10701.43,C9623719212,13.62,620.07,0,0
92,CASH_OUT,2009.83,C6215648469,109.24,0.0,M119136922,674.45,2684.28,0,0
179,TRANSFER,158.97,C5893880817,53381.09,53222.12,C6460132433,2972.54,3131.51,0,0
56,CASH_OUT,20.21,C5495360198,6606.98,6586.77,M306690187,14.75,34.96,0,0
155,CASH_OUT,6243.36,C7482667879,63756.26,57512.9,M373320980,7257.28,13500.64,0,0
672,PAYMENT,57.15,C9518028774,698.79,641.64,M249343032,22.69,79.84,0,0
111,CASH_OUT,246.42,C5963609736,129.54,0.0,M986230137,68.03,314.45,0,0
137,CASH_OUT,450.47,C3379398660,993.7,543.23,M154124560,5224.48,5674.95,0,0
232,CASH_OUT,328.85,C7348500418,32.23,0.0,M734505146,120.73,449.58,0,0
468,CASH_OUT,23.95,C6319984005,8690.71,8666.76,M597266598,282.04,305.99,0,0
732,PAYMENT,2262.23,C2336987849,275.28,0.0,M825061499,1084.59,3346.82,0,0
481,CASH_OUT,1.44,C7350630813,2909.83,2908.39,M591239496,7955.81,7957.25,0,0
68,PAYMENT,2862.87,C1566362619,244758.18,241895.31,M411153205,323.57,3186.44,0,0
249,TRANSFER,4075.46,C6661381784,323.97,0.0,C7231271045,531.29,4606.75,0,0
323,PAYMENT,2456.27,C5449083458,1095.74,0.0,M723132551,263.76,2720.03,0,0
518,PAYMENT,219.54,C1120406574,341.1,121.56,M102263697,12.4,231.94,0,0
432,TRANSFER,522.6,C8157857732,762.22,239.62,C8150274230,10008.0,10530.6,0,0
487,CASH_OUT,105.79,C8172038623,610.22,504.43,M727128785,0.27,106.06,0,0
606,PAYMENT,462.82,C9172046513,13350.33,12887.51,M483192340,859.12,1321.94,0,0
429,CASH_IN,1419.86,C9980094953,10120.95,8701.09,C8087789205,7097.32,8517.18,0,0
269,TRANSFER,45.15,C4819398828,621.27,576.12,C4077408052,10385.57,10430.72,0,0
709,PAYMENT,308.41,C2002658988,1480.59,1172.18,M420849907,50.66,359.07,0,0
537,CASH_OUT,155.34,C9117347714,475.1,319.76,M108377575,1093.63,1248.97,0,0
148,CASH_IN,4212.18,C1192519250,37732.05,33519.87,C5655397759,46.1,4258.28,0,0
118,CASH_OUT,61.43,C5618297712,1.85,0.0,M917977045,72.31,133.74,0,0
367,PAYMENT,1411.37,C5530036978,154.12,0.0,M280775205,7024.32,8435.69,0,0
66,PAYMENT,363.03,C3617369256,3178.77,2815.74,M887355969,490.37,853.4,0,0
370,PAYMENT,314.66,C8098704600,9056.55,8741.89,M125022948,774.89,1089.55,0,0
175,CASH_IN,1498.41,C5884901620,26175.27,24676.86,C9973570631,3437.76,4936.17,0,0
588,CASH_IN,187.17,C7594294219,1096.9,909.73,C1788737333,5837.47,6024.64,0,0
495,CASH_IN,495.98,C9895005503,250.88,0.0,C2902753697,256.55,752.53,0,0
114,CASH_OUT,3722.71,C4139194862,1024.48,0.0,M821692181,6.3,3729.01,0,0
111,PAYMENT,85.29,C7478026055,12347.08,12261.79,M755867333,192.56,277.85,0,0
439,CASH_IN,693.64,C5842990265,235.93,0.0,C5573353641,1893.26,2586.9,0,0
715,PAYMENT,2351.24,C7626864411,941.13,0.0,M462258680,8.06,2359.3,0,0
147,TRANSFER,1026.46,C2565839299,518.36,0.0,C2896833434,117.54,1144.0,0,0
35,CASH_IN,5231.05,C8077971608,24771.23,19540.18,C6585670711,145.15,5376.2,0,0
309,PAYMENT,317.45,C3519001710,60.07,0.0,M690984415,729.04,1046.49,0,0
538,CASH_OUT,1545.13,C5742746074,1.99,0.0,M724124873,81.71,1626.84,0,0
14,PAYMENT,3660.77,C3332195620,805.66,0.0,M743274530,450.84,4111.61,0,0
374,TRANSFER,13.69,C2871552674,5170.0,5156.31,C6331566328,22.85,36.54,0,0
557,PAYMENT,178.83,C7716626808,305.92,127.09,M677378724,1331.05,1509.88,0,0
428,CASH_IN,861.04,C9169385200,11.14,0.0,C1276502978,1171.73,2032.77,0,0
728,CASH_OUT,2543.24,C2437500714,5561.22,3017.98,M912691450,1806449.74,1808992.98,0,0
233,PAYMENT,656.6,C4124131626,360.88,0.0,M104272261,32.56,689.16,0,0
705,PAYMENT,6589.86,C4924415661,1926.28,0.0,M631787126,143.37,6733.23,0,0
563,PAYMENT,138.61,C5957662870,525.15,386.54,M904282708,10704.9,10843.51,0,0
726,CASH_IN,34.13,C7236683709,4.36,0.0,C4526565058,7.44,41.57,0,0
663,CASH_OUT,1977.08,C1752049291,2468.93,491.85,M682396655,388471.6,390448.68,0,0
440,CASH_OUT,321.82,C5207333567,4548.89,4227.07,M661020848,116.67,438.49,0,0
502,CASH_IN,75.52,C6171210367,673.73,598.21,C3178263877,8.75,84.27,0,0
275,CASH_OUT,12293.62,C4968467297,65.45,0.0,M735507854,1188.69,13482.31,0,0
76,PAYMENT,1796.81,C1188874236,108850.0,107053.19,M556050187,463.77,2260.58,0,0
439,CASH_OUT,1483.7,C2201607985,2910.59,1426.89,M247509116,33.34,1517.04,0,0
732,CASH_OUT,9764.93,C2191196541,36.01,0.0,M577044421,77.1,9842.03,0,0
699,PAYMENT,186.01,C3144510881,344601.56,344415.55,M573192105,2200.6,2386.61,0,0
289,CASH_IN,6815.11,C4256441752,237.64,0.0,C4496425335,15.14,6830.25,0,0
540,CASH_OUT,931.71,C2149775188,30643.02,29711.31,M994570508,2076.1,3007.81,0,0
692,CASH_OUT,124.05,C7327315116,5640.48,5516.43,M715186113,76.38,200.43,0,0
253,CASH_OUT,397.83,C2077972775,2664.22,2266.39,M610316049,293109.91,293507.74,0,0
126,PAYMENT,585.91,C1850360993,35452.34,34866.43,M308600689,18552.48,19138.39,0,0
177,CASH_OUT,3734.74,C7078124008,11.5,0.0,M827227088,16.42,3751.16,0,0
37,PAYMENT,27.11,C9818291310,4592.64,4565.53,M257003105,146.14,173.25,0,0
410,CASH_IN,12.22,C3513501657,471.38,459.16,C5144887685,3770.53,3782.75,0,0
611,PAYMENT,83.5,C8215664455,450051.29,449967.79,M915968974,0.26,83.76,0,0
610,CASH_OUT,352.32,C9192172965,8.81,0.0,M146228062,40.78,393.1,0,0
127,PAYMENT,1683.9,C6123061251,2393.37,709.47,M539387091,121.15,1805.05,0,0
483,TRANSFER,161.47,C2047006159,2855.82,2694.35,C7715187859,8.81,170.28,0,0
168,CASH_OUT,929.17,C8953139800,245.01,0.0,M616182455,419.04,1348.21,0,0
592,CASH_OUT,9959.44,C1465482847,573.9,0.0,M276098327,142.35,10101.79,0,0
294,PAYMENT,13.48,C2323399918,344.84,331.36,M769485115,49.65,63.13,0,0
638,CASH_OUT,307.33,C4165140460,96.58,0.0,M464354343,13277.33,13584.66,0,0
343,PAYMENT,50966.94,C5629073328,106.9,0.0,M272385711,3344.43,54311.37,0,0
310,CASH_IN,97.37,C7348831605,734.17,636.8,C9185994096,3231.2,3328.57,0,0
662,PAYMENT,78.75,C4153730760,5931.88,5853.13,M572751371,436.49,515.24,0,0
528,PAYMENT,1143.81,C6060548840,212.95,0.0,M342526418,925.16,2068.97,0,0
540,PAYMENT,139.84,C9074939118,3.17,0.0,M736477154,29354.27,29494.11,0,0
419,CASH_OUT,3468.82,C6294411753,866.43,0.0,M524717553,21.16,3489.98,0,0
444,CASH_OUT,56963.72,C6113447683,2229.07,0.0,M559906244,31.05,56994.77,0,0
685,CASH_IN,468.47,C5228595780,596.34,127.87,C9870612786,6333.08,6801.55,0,0
558,TRANSFER,96317.08,C6640986632,1220.03,0.0,C7888315108,1550.05,97867.13,0,0
236,CASH_IN,163.06,C5142286375,10987.86,10824.8,C3241538274,95.88,,0,0
439,TRANSFER,288.51,C7571232749,924.62,636.11,C4202619056,1245.94,1534.45,0,0
214,CASH_OUT,59.16,C5604059956,8444.82,8385.66,M514109434,23.72,82.88,0,0
85,CASH_OUT,163.98,C8227375406,2382.1,2218.12,M403631289,1106.91,1270.89,0,0
85,PAYMENT,250.28,C8868489455,104.55,0.0,M511127422,73.93,324.21,0,0
489,CASH_OUT,923.32,C3814488257,17860.05,16936.73,M616360926,18467.18,19390.5,0,0
65,CASH_IN,33.38,C2078025619,37.73,4.35,C5856231686,892.61,925.99,0,0
646,TRANSFER,143.3,C9116175424,5.89,0.0,C2261276632,418.2,561.5,0,0
663,CASH_IN,150.75,C1685768903,1407.67,1256.92,C6427111798,198.42,349.17,0,0
627,PAYMENT,2409.3,C2430807936,4904.51,2495.21,M845217854,868.22,3277.52,0,0
64,CASH_OUT,509.43,C2837010672,4129.83,3620.4,M652863273,3424.3,3933.73,0,0
343,CASH_OUT,509.61,C1786190899,53.57,0.0,M632246026,202.64,712.25,0,0
352,PAYMENT,476.52,C1933858551,1579.62,1103.1,M862762594,55832.37,56308.89,0,0
158,PAYMENT,12.31,C7503212761,17.24,4.93,M237393569,273.08,285.39,0,0
589,PAYMENT,10042.31,C4854639108,2625.45,0.0,M699495212,1602.8,11645.11,0,0
491,TRANSFER,63.44,C2030704622,1369.28,1305.84,C9592265482,954.8,1018.24,0,0
658,CASH_IN,2392.64,C2414210554,4266.2,1873.56,C3865095077,1.14,2393.78,0,0
463,CASH_OUT,257.15,C7710674750,7882.37,7625.22,M543920781,5341.47,5598.62,0,0
225,CASH_OUT,118.76,C8163938206,4154.26,4035.5,M745272774,151970.54,152089.3,0,0
313,PAYMENT,3253.24,C8799477455,39.32,0.0,M742090741,1116.73,4369.97,0,0
615,CASH_OUT,37.06,C7056948113,306.82,269.76,M896531359,1064.03,1101.09,0,0
466,CASH_IN,43.9,C9120097826,63.58,19.68,C2121680374,780.17,824.07,0,0
88,PAYMENT,552.78,C5808774393,1.91,0.0,M540402389,32.26,585.04,0,0
303,CASH_OUT,586.69,C5698471250,7041.33,6454.64,M276327904,450.48,1037.17,0,0
680,PAYMENT,2077.67,C3816216546,5387.24,3309.57,M674373679,689.25,2766.92,0,0
435,PAYMENT,1691.07,C7252245560,108.34,0.0,M535632924,3001.15,4692.22,0,0
682,CASH_IN,351.18,C1188669244,154.15,0.0,C3004974368,1147.0,1498.18,0,0
135,CASH_OUT,497.17,C1894934095,1009.87,512.7,M496864635,1576.62,2073.79,0,0
50,CASH_IN,301.71,C1703501326,277.28,0.0,C3536412883,151.6,453.31,0,0
432,PAYMENT,6875.26,C2504345648,17185.66,10310.4,M743264079,7051.14,13926.4,0,0
340,CASH_IN,56.59,C3788008667,418.47,361.88,C4161021578,15211.42,15268.01,0,0
347,CASH_OUT,429.79,C4604099044,133.12,0.0,M133941409,868.57,1298.36,0,0
646,PAYMENT,1880.04,C3810527423,3223.26,1343.22,M251672036,992.68,2872.72,0,0
347,PAYMENT,3714.28,C1699651195,112.93,0.0,M106584758,80.49,3794.77,0,0
649,PAYMENT,106.12,C6547694156,6416.96,6310.84,M990179812,1837.8,1943.92,0,0
245,CASH_IN,57.91,C3880697876,947.12,889.21,C7197914411,395.54,453.45,0,0
109,PAYMENT,33.69,C2994722313,10690.41,10656.72,M603404928,127.25,160.94,0,0
533,CASH_IN,203.18,C4545605602,13291.15,13087.97,C3208859093,182.65,385.83,0,0
