step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,hour_of_day,day_of_week,is_weekend,balance_diff_orig,balance_diff_dest,zero_balance_after,amount_to_balance,balance_mismatch,dest_type,is_extreme_amount,amount_capped,risk_score,risk_tier,type_encoded
169,CASH_IN,789.11,C4618935099,131464.55,130675.44,C7941391199,22436.34,23225.45,0,0,1,0,0,789.11,789.11,0,0.006002,0,Customer,0,789.11,0.15,Low,2
330,CASH_OUT,466.28,C7265852922,65.93,0.0,M179243997,23.66,489.94,0,0,18,6,1,65.93,466.28,1,6.966682,1,Merchant,0,466.28,75.0,High,0
650,PAYMENT,147.25,C5987612494,16.55,0.0,M543632909,242.3,389.55,0,0,2,6,1,16.55,147.25,1,8.390313,1,Merchant,0,147.25,60.0,High,1
441,CASH_OUT,2128.98,C9999480350,236.27,0.0,M519882542,90.73,2219.71,0,0,9,4,0,236.27,2128.98,1,8.972816,1,Merchant,0,2128.98,75.0,High,0
391,TRANSFER,234.28,C3071045991,4380.12,4145.84,C4924159824,46132.59,46366.87,0,0,7,2,0,234.28,234.28,0,0.053475,0,Customer,0,234.28,16.34,Low,3
496,PAYMENT,603.82,C1038634922,4.6,0.0,M402141042,4.98,608.8,0,0,16,6,1,4.6,603.82,1,107.825,1,Merchant,0,603.82,60.0,High,1
381,CASH_OUT,42.33,C4541267528,1338.48,1296.15,M625536706,2623.78,2666.11,0,0,21,1,0,42.33,42.33,0,0.031602,0,Merchant,0,42.33,15.79,Low,0
306,CASH_OUT,359.48,C9754759995,345.28,0.0,M647795938,144.56,504.04,0,0,18,5,1,345.28,359.48,1,1.038119,1,Merchant,0,359.48,75.0,High,0
742,PAYMENT,572.78,C9843465381,404.2,0.0,M764065053,32.39,605.17,0,0,22,2,0,404.2,572.78,1,1.413574,1,Merchant,0,572.78,60.0,High,1
673,CASH_IN,1174.53,C4162180641,122.36,0.0,C8246235809,244.76,1419.29,0,0,1,0,0,122.36,1174.53,1,9.521158,1,Customer,0,1174.53,60.0,High,2
513,PAYMENT,792.79,C7463475805,17598.16,16805.37,M853469412,676.45,1469.24,0,0,9,0,0,792.79,792.79,0,0.045047,0,Merchant,0,792.79,1.13,Low,1
188,CASH_OUT,207.04,C4362346963,20.37,0.0,M122727557,3.74,210.78,0,0,20,0,0,20.37,207.04,1,9.688348,1,Merchant,0,207.04,75.0,High,0
516,PAYMENT,712.98,C4297497414,11740.22,11027.24,M791996795,207.39,920.37,0,0,12,0,0,712.98,712.98,0,0.060725,0,Merchant,0,712.98,1.52,Low,1
644,PAYMENT,2868.16,C5630296505,3675.95,807.79,M831872351,183.72,3051.88,0,0,20,5,1,2868.16,2868.16,0,0.780038,0,Merchant,0,2868.16,19.5,Low,1
427,CASH_OUT,20.73,C7272256395,331.79,311.06,M204355168,7.61,28.34,0,0,19,3,0,20.73,20.73,0,0.062292,0,Merchant,0,20.73,16.56,Low,0
502,CASH_OUT,289.76,C7478925594,51675.51,51385.75,M953512130,3185.9,3475.66,0,0,22,6,1,289.76,289.76,0,0.005607,0,Merchant,0,289.76,15.14,Low,0
730,CASH_IN,612.44,C9443055013,9.78,0.0,C2904248712,32.2,644.64,0,0,10,2,0,9.78,612.44,1,56.812616,1,Customer,0,612.44,60.0,High,2
260,TRANSFER,63.78,C9547079318,13323.87,13260.09,C5311003647,9423.86,9487.64,0,0,20,3,0,63.78,63.78,0,0.004787,0,Customer,0,63.78,15.12,Low,3
513,CASH_OUT,2590.05,C4421754455,69.98,0.0,M362477904,94.73,2684.78,0,0,9,0,0,69.98,2590.05,1,36.489856,1,Merchant,0,2590.05,75.0,High,0
71,CASH_IN,1338.09,C7294620221,349.01,0.0,C1300612879,1.87,1339.96,0,0,23,2,0,349.01,1338.09,1,3.823005,1,Customer,0,1338.09,60.0,High,2
478,CASH_OUT,2969.78,C1764506847,2389.6,0.0,M654863663,17415.9,20385.68,0,0,22,5,1,2389.6,2969.78,1,1.242274,1,Merchant,0,2969.78,75.0,High,0
178,PAYMENT,30314.71,C3621530671,15001.91,0.0,M340848783,17.84,30332.55,0,0,10,0,0,15001.91,30314.71,1,2.020589,1,Merchant,0,30314.71,60.0,High,1
457,PAYMENT,780.77,C1500566317,100.53,0.0,M638765082,88.59,869.36,0,0,1,5,1,100.53,780.77,1,7.690042,1,Merchant,0,780.77,60.0,High,1
189,CASH_OUT,228.99,C3723045432,4565.14,4336.15,M296862725,66.83,295.82,0,0,21,0,0,228.99,228.99,0,0.05015,0,Merchant,0,228.99,16.25,Low,0
291,PAYMENT,2636.35,C8578740278,366.11,0.0,M375373670,102.04,2738.39,0,0,3,5,1,366.11,2636.35,1,7.181363,1,Merchant,0,2636.35,60.0,High,1
520,CASH_IN,124.47,C8025022723,129.59,5.12,C4165904889,600.56,725.03,0,0,16,0,0,124.47,124.47,0,0.953136,0,Customer,0,124.47,23.83,Low,2
292,TRANSFER,1020.7,C1013160341,17.97,0.0,C6814907177,7320.46,8341.16,0,0,4,5,1,17.97,1020.7,1,53.806009,1,Customer,0,1020.7,75.0,High,3
635,CASH_OUT,3208.81,C9763678572,424.41,0.0,M540679492,2.59,3211.4,0,0,11,5,1,424.41,3208.81,1,7.542865,1,Merchant,0,3208.81,75.0,High,0
283,CASH_OUT,2131.08,C6628055840,44.69,0.0,M612550677,248.01,2379.09,0,0,19,4,0,44.69,2131.08,1,46.642154,1,Merchant,0,2131.08,75.0,High,0
544,TRANSFER,6732.42,C1382394648,51.63,0.0,C1657566306,5323.92,12056.34,0,0,16,1,0,51.63,6732.42,1,127.919818,1,Customer,0,6732.42,75.0,High,3
377,CASH_OUT,233.59,C1925074449,324.59,91.0,M238816621,452.04,685.63,0,0,17,1,0,233.59,233.59,0,0.717436,0,Merchant,0,233.59,32.94,Medium,0
658,CASH_IN,1665.88,C3733603191,605.25,0.0,C2298956933,842.82,2508.7,0,0,10,6,1,605.25,1665.88,1,2.747843,1,Customer,0,1665.88,60.0,High,2
156,CASH_OUT,485.71,C8309743228,278.31,0.0,M747628355,5696.62,6182.33,0,0,12,6,1,278.31,485.71,1,1.738964,1,Merchant,0,485.71,75.0,High,0
508,PAYMENT,669.47,C2885934741,1304.29,634.82,M430387958,8.73,678.2,0,0,4,0,0,669.47,669.47,0,0.51289,0,Merchant,0,669.47,12.82,Low,1
413,CASH_OUT,669.53,C2721328049,74067.99,73398.46,M788670048,613.24,1282.77,0,0,5,3,0,669.53,669.53,0,0.009039,0,Merchant,0,669.53,15.23,Low,0
528,CASH_IN,1185.38,C4033585824,205.04,0.0,C3026209505,3112.36,4297.74,0,0,0,1,0,205.04,1185.38,1,5.753155,1,Customer,0,1185.38,60.0,High,2
355,CASH_IN,377.34,C9578359922,117.47,0.0,C1346788713,1231.08,1608.42,0,0,19,0,0,117.47,377.34,1,3.18511,1,Customer,0,377.34,60.0,High,2
559,CASH_OUT,23.55,C1562791521,105.64,82.09,M721723952,91.13,114.68,0,0,7,2,0,23.55,23.55,0,0.220836,0,Merchant,0,23.55,20.52,Low,0
187,CASH_IN,549.18,C5515747805,1.03,0.0,C8349472441,4.55,553.73,0,0,19,0,0,1.03,549.18,1,270.53202,1,Customer,0,549.18,60.0,High,2
31,PAYMENT,831.74,C5620247814,224.33,0.0,M360167566,833.42,1665.16,0,0,7,1,0,224.33,831.74,1,3.691208,1,Merchant,0,831.74,60.0,High,1
260,CASH_OUT,371.02,C9474197915,94227.62,93856.6,M448284912,96.7,0.0,0,0,20,3,0,371.02,-96.7,0,0.003937,0,Merchant,0,371.02,15.1,Low,0
421,CASH_IN,963.88,C5580841738,1306.22,342.34,C1706259913,1783.16,2747.04,0,0,13,3,0,963.88,963.88,0,0.737351,0,Customer,0,963.88,18.43,Low,2
529,PAYMENT,315.15,C8265691575,399.09,83.94,M976475849,55.09,370.24,0,0,1,1,0,315.15,315.15,0,0.787698,0,Merchant,0,315.15,19.69,Low,1
551,CASH_OUT,234.56,C8040036320,4080.9,3846.34,M423120452,12684.41,12918.97,0,0,23,1,0,234.56,234.56,0,0.057463,0,Merchant,0,234.56,16.44,Low,0
304,CASH_OUT,6517.03,C3523181067,374.45,0.0,M910097210,5345.25,11862.28,0,0,16,5,1,374.45,6517.03,1,17.357917,1,Merchant,0,6517.03,75.0,High,0
39,TRANSFER,36830.43,C4850076891,24249.58,0.0,C6040422096,17.47,36847.9,0,0,15,1,0,24249.58,36830.43,1,1.518744,1,Customer,0,36830.43,75.0,High,3
489,CASH_IN,2343.08,C9888668356,802.31,0.0,C4678581357,24976.52,27319.6,0,0,9,6,1,802.31,2343.08,1,2.916782,1,Customer,0,2343.08,60.0,High,2
644,CASH_IN,127.85,C7524361028,36201.4,36073.55,C8319217115,14.19,142.04,0,0,20,5,1,127.85,127.85,0,0.003532,0,Customer,0,127.85,0.09,Low,2
542,CASH_OUT,632.71,C8011601268,2114.41,1481.7,M285897227,1837.93,2470.64,0,0,14,1,0,632.71,632.71,0,0.299096,0,Merchant,0,632.71,22.48,Low,0
670,CASH_IN,544.63,C4304382963,4120.21,3575.58,C5407842079,215.54,760.17,0,0,22,6,1,544.63,544.63,0,0.132153,0,Customer,0,544.63,3.3,Low,2
278,CASH_OUT,1542.93,C2976810823,749.32,0.0,M792730628,291.23,1834.16,0,0,14,4,0,749.32,1542.93,1,2.056363,1,Merchant,0,1542.93,75.0,High,0
203,TRANSFER,587.76,C9859739056,12369.57,11781.81,C1689502494,6199.3,6787.06,0,0,11,1,0,587.76,587.76,0,0.047513,0,Customer,0,587.76,16.19,Low,3
66,CASH_OUT,1380.35,C8041926451,76230.5,74850.15,M477564062,996.8,2377.15,0,0,18,2,0,1380.35,1380.35,0,0.018107,0,Merchant,0,1380.35,15.45,Low,0
108,PAYMENT,14425.79,C4289386100,4196.4,0.0,M874300391,17.65,14443.44,0,0,12,4,0,4196.4,14425.79,1,3.436839,1,Merchant,0,14425.79,60.0,High,1
268,PAYMENT,10.11,C8013913978,697.01,686.9,M521049115,109.32,119.43,0,0,4,4,0,10.11,10.11,0,0.014484,0,Merchant,0,10.11,0.36,Low,1
222,CASH_IN,146.56,C6605993719,12544.57,12398.01,C2169758172,1328.39,1474.95,0,0,6,2,0,146.56,146.56,0,0.011682,0,Customer,0,146.56,0.29,Low,2
530,CASH_IN,2748.56,C6270386424,337.84,0.0,C2448652914,5874.89,8623.45,0,0,2,1,0,337.84,2748.56,1,8.111675,1,Customer,0,2748.56,60.0,High,2
90,PAYMENT,369.29,C6636714741,37888.22,37518.93,M110827129,3371.34,3740.63,0,0,18,3,0,369.29,369.29,0,0.009747,0,Merchant,0,369.29,0.24,Low,1
693,PAYMENT,1320.21,C6103147836,308.37,0.0,M294715241,239.04,1559.25,0,0,21,0,0,308.37,1320.21,1,4.267414,1,Merchant,0,1320.21,60.0,High,1
255,CASH_IN,276.0,C5120159675,914.56,638.56,C8069438418,166.03,442.03,0,0,15,3,0,276.0,276.0,0,0.301455,0,Customer,0,276.0,7.54,Low,2
455,CASH_OUT,9139.28,C1904245501,9645.19,505.91,M435584818,59962.69,69101.97,0,0,23,4,0,9139.28,9139.28,0,0.94745,0,Merchant,0,9139.28,38.69,Medium,0
253,CASH_IN,4115.64,C9599184106,6.62,0.0,C3932199976,3837.72,7953.36,0,0,13,3,0,6.62,4115.64,1,540.110236,1,Customer,0,4115.64,60.0,High,2
257,TRANSFER,733.18,C6262643475,2409.37,1676.19,C1738581743,247.86,981.04,0,0,17,3,0,733.18,733.18,0,0.304177,0,Customer,0,733.18,22.6,Low,3
383,CASH_OUT,11480.78,C6438852329,1632.93,0.0,M340654697,439.42,11920.2,0,0,23,1,0,1632.93,11480.78,1,7.026482,1,Merchant,0,11480.78,75.0,High,0
442,CASH_OUT,749.44,C5940599539,342.86,0.0,M406651213,29.1,778.54,0,0,10,4,0,342.86,749.44,1,2.179492,1,Merchant,0,749.44,75.0,High,0
599,CASH_OUT,460.57,C7125765308,487.54,26.97,M610188110,172.44,633.01,0,0,23,3,0,460.57,460.57,0,0.942748,0,Merchant,0,460.57,38.57,Medium,0
90,CASH_OUT,7633.72,C4843912331,132.59,0.0,M483136176,94.24,7727.96,0,0,18,3,0,132.59,7633.72,1,57.1429,1,Merchant,0,7633.72,75.0,High,0
390,PAYMENT,24.57,C7706346235,99.04,74.47,M853318075,156.53,181.1,0,0,6,2,0,24.57,24.57,0,0.245602,0,Merchant,0,24.57,6.14,Low,1
582,CASH_IN,564.36,C2667904960,388.8,0.0,C6547371687,6534.23,7098.59,0,0,6,3,0,388.8,564.36,1,1.447819,1,Customer,0,564.36,60.0,High,2
44,PAYMENT,817.56,C6384986189,90.95,0.0,M133130397,16.56,834.12,0,0,20,1,0,90.95,817.56,1,8.891354,1,Merchant,0,817.56,60.0,High,1
712,CASH_OUT,258.47,C5145073145,3926.53,3668.06,M822498583,249.37,507.84,0,0,16,1,0,258.47,258.47,0,0.06581,0,Merchant,0,258.47,16.65,Low,0
664,PAYMENT,90.83,C6192538775,181.61,90.78,M640593044,37.86,128.69,0,0,16,6,1,90.83,90.83,0,0.497399,0,Merchant,0,90.83,12.43,Low,1
598,PAYMENT,349.39,C9222799325,8072.32,7722.93,M384625215,763.26,1112.65,0,0,22,3,0,349.39,349.39,0,0.043277,0,Merchant,0,349.39,1.08,Low,1
19,TRANSFER,19.68,C1620352195,102.91,83.23,C9661223815,11820.3,11839.98,0,0,19,0,0,19.68,19.68,0,0.189395,0,Customer,0,19.68,19.73,Low,3
101,CASH_OUT,9016.63,C1876800145,43.78,0.0,M658909000,2398.51,2398.51,1,0,5,4,0,43.78,0.0,1,201.353953,1,Merchant,0,9016.63,75.0,High,0
607,CASH_IN,9964.94,C4298226173,634.09,0.0,C1075890489,704.44,10669.38,0,0,7,4,0,634.09,9964.94,1,15.690595,1,Customer,0,9964.94,60.0,High,2
357,TRANSFER,467.14,C8147326834,60.72,0.0,C5885144371,5043.43,5510.57,0,0,21,0,0,60.72,467.14,1,7.568697,1,Customer,0,467.14,75.0,High,3
542,PAYMENT,216.6,C6634946457,778.6,562.0,M100642963,3833.34,4049.94,0,0,14,1,0,216.6,216.6,0,0.277835,0,Merchant,0,216.6,6.95,Low,1
33,PAYMENT,21.03,C8925421832,152.6,131.57,M669727966,137.57,158.6,0,0,9,1,0,21.03,21.03,0,0.136914,0,Merchant,0,21.03,3.42,Low,1
229,CASH_OUT,109.12,C6594226950,46.86,0.0,M144046859,5.62,114.74,0,0,13,2,0,46.86,109.12,1,2.279983,1,Merchant,0,109.12,75.0,High,0
524,CASH_IN,7830.57,C1038815150,48.39,0.0,C6739027739,7408.95,15239.52,0,0,20,0,0,48.39,7830.57,1,158.545657,1,Customer,0,7830.57,60.0,High,2
630,PAYMENT,410.03,C5943067923,20627.38,20217.35,M242163175,21.34,431.37,0,0,6,5,1,410.03,410.03,0,0.019877,0,Merchant,0,410.03,0.5,Low,1
155,TRANSFER,144.38,C4478963626,6326.86,6182.48,C9648548037,22.02,166.4,0,0,11,6,1,144.38,144.38,0,0.022817,0,Customer,0,144.38,15.57,Low,3
423,CASH_IN,442.76,C5541552481,41.44,0.0,C6428547441,207.13,649.89,0,0,15,3,0,41.44,442.76,1,10.432611,1,Customer,0,442.76,60.0,High,2
246,PAYMENT,137.17,C5443225619,151.08,13.91,M971577149,94.03,231.2,0,0,6,3,0,137.17,137.17,0,0.901959,0,Merchant,0,137.17,22.55,Low,1
405,PAYMENT,17.23,C1456536856,45051.78,45034.55,M137716665,21.38,38.61,0,0,21,2,0,17.23,17.23,0,0.000382,0,Merchant,0,17.23,0.01,Low,1
541,CASH_OUT,218.57,C1324828195,1019.46,800.89,M537731812,324.76,543.33,0,0,13,1,0,218.57,218.57,0,0.214188,0,Merchant,0,218.57,20.35,Low,0
161,CASH_OUT,49.89,C2541284635,464.95,415.06,M343177247,193.76,243.65,0,0,17,6,1,49.89,49.89,0,0.107072,0,Merchant,0,49.89,17.68,Low,0
702,CASH_IN,949.58,C9969229904,1434.42,484.84,C2628601471,1352.28,2301.86,0,0,6,1,0,949.58,949.58,0,0.661535,0,Customer,0,949.58,16.54,Low,2
117,PAYMENT,2582.59,C1401200324,2119.64,0.0,M381686661,417.89,3000.48,0,0,21,4,0,2119.64,2582.59,1,1.217835,1,Merchant,0,2582.59,60.0,High,1
271,PAYMENT,97.11,C3612172307,1067.48,970.37,M562753361,901.43,998.54,0,0,7,4,0,97.11,97.11,0,0.090886,0,Merchant,0,97.11,2.27,Low,1
692,CASH_IN,595.46,C5688556675,147.44,0.0,C9249701932,276.4,871.86,0,0,20,0,0,147.44,595.46,1,4.011452,1,Customer,0,595.46,60.0,High,2
487,CASH_OUT,391.03,C8159401410,7.6,0.0,M270495226,925.97,1317.0,0,0,7,6,1,7.6,391.03,1,45.468605,1,Merchant,0,391.03,75.0,High,0
172,PAYMENT,92.39,C7338071768,1043.01,950.62,M746159637,142.96,235.35,0,0,4,0,0,92.39,92.39,0,0.088495,0,Merchant,0,92.39,2.21,Low,1
274,PAYMENT,4.24,C7130869300,10.77,6.53,M806059244,293.1,297.34,0,0,10,4,0,4.24,4.24,0,0.360238,0,Merchant,0,4.24,9.01,Low,1
259,CASH_OUT,51.97,C3465952400,323.03,271.06,M128854348,47.98,99.95,0,0,19,3,0,51.97,51.97,0,0.160386,0,Merchant,0,51.97,19.01,Low,0
135,TRANSFER,85.44,C9895825672,213.11,127.67,C4811424822,45.47,130.91,0,0,15,5,1,85.44,85.44,0,0.399047,0,Customer,0,85.44,24.98,Low,3
683,CASH_IN,537.32,C7714112295,179.02,0.0,C2432206533,455.9,993.22,0,0,11,0,0,179.02,537.32,1,2.984779,1,Customer,0,537.32,60.0,High,2
722,PAYMENT,656.14,C8096362340,3168.38,2512.24,M750664924,39280.05,39936.19,0,0,2,2,0,656.14,656.14,0,0.207025,0,Merchant,0,656.14,5.18,Low,1
422,PAYMENT,4832.3,C5597799067,643.37,0.0,M671747934,1175.22,6007.52,0,0,14,3,0,643.37,4832.3,1,7.499263,1,Merchant,0,4832.3,60.0,High,1
421,CASH_OUT,51.07,C9256081445,3580.85,3529.78,M283872545,118.37,169.44,0,0,13,3,0,51.07,51.07,0,0.014258,0,Merchant,0,51.07,15.36,Low,0
186,PAYMENT,78.28,C2167001190,12.28,0.0,M687844971,10.23,88.51,0,0,18,0,0,12.28,78.28,1,5.894578,1,Merchant,0,78.28,60.0,High,1
364,PAYMENT,111.09,C9874303493,7270.26,7159.17,M749333101,2368.51,2479.6,0,0,4,1,0,111.09,111.09,0,0.015278,0,Merchant,0,111.09,0.38,Low,1
607,TRANSFER,275.62,C9571181013,10936.89,10661.27,C9345070315,7135.79,7411.41,0,0,7,4,0,275.62,275.62,0,0.025199,0,Customer,0,275.62,15.63,Low,3
378,CASH_IN,625.86,C2920798066,967.65,341.79,C7624856771,1452.18,2078.04,0,0,18,1,0,625.86,625.86,0,0.646116,0,Customer,0,625.86,16.15,Low,2
523,CASH_OUT,953.7,C3671568495,138633.07,137679.37,M111622031,1262.27,2215.97,0,0,19,0,0,953.7,953.7,0,0.006879,0,Merchant,0,953.7,15.17,Low,0
580,PAYMENT,9.35,C3300987141,5931.04,5921.69,M305586583,11.84,21.19,0,0,4,3,0,9.35,9.35,0,0.001576,0,Merchant,0,9.35,0.04,Low,1
722,CASH_OUT,4402.8,C6239333211,1006.96,0.0,M939948064,551.83,4954.63,0,0,2,2,0,1006.96,4402.8,1,4.36803,1,Merchant,0,4402.8,75.0,High,0
196,CASH_OUT,1031.84,C9825322722,39336.44,38304.6,M816683041,92.15,1123.99,0,0,4,1,0,1031.84,1031.84,0,0.02623,0,Merchant,0,1031.84,15.66,Low,0
98,PAYMENT,2357.66,C2556546606,1353.35,0.0,M458759628,1865.35,4223.01,0,0,2,4,0,1353.35,2357.66,1,1.740806,1,Merchant,0,2357.66,60.0,High,1
605,PAYMENT,3.39,C9923419376,109.0,105.61,M692833577,27.55,30.94,0,0,5,4,0,3.39,3.39,0,0.030818,0,Merchant,0,3.39,0.77,Low,1
22,CASH_OUT,2129.83,C1891335676,8331.71,6201.88,M536946513,337.28,2467.11,0,0,22,0,0,2129.83,2129.83,0,0.255599,0,Merchant,0,2129.83,21.39,Low,0
450,PAYMENT,55.14,C3832214454,48218.78,48163.64,M743771736,2627.26,2682.4,0,0,18,4,0,55.14,55.14,0,0.001144,0,Merchant,0,55.14,0.03,Low,1
172,CASH_IN,163.78,C2270629902,23.68,0.0,C5572822491,66.46,230.24,0,0,4,0,0,23.68,163.78,1,6.636143,1,Customer,0,163.78,60.0,High,2
383,CASH_OUT,7101.15,C6743298853,344.4,0.0,M447323683,158.92,7260.07,0,0,23,1,0,344.4,7101.15,1,20.559207,1,Merchant,0,7101.15,75.0,High,0
134,CASH_IN,1502.96,C9154807350,306.96,0.0,C4102287208,3551.09,5054.05,0,0,14,5,1,306.96,1502.96,1,4.880374,1,Customer,0,1502.96,60.0,High,2
426,CASH_OUT,104.23,C4853981622,45.22,0.0,M288538767,33116.91,33221.14,0,0,18,3,0,45.22,104.23,1,2.255084,1,Merchant,0,104.23,75.0,High,0
25,PAYMENT,1983.03,C9855299234,541.65,0.0,M807812005,2455.56,4438.59,0,0,1,1,0,541.65,1983.03,1,3.654344,1,Merchant,0,1983.03,60.0,High,1
503,CASH_IN,830.15,C7780677278,155.07,0.0,C1146335361,485.24,1315.39,0,0,23,6,1,155.07,830.15,1,5.319088,1,Customer,0,830.15,60.0,High,2
185,PAYMENT,178.62,C7806374088,3141.36,2962.74,M487435649,85.91,264.53,0,0,17,0,0,178.62,178.62,0,0.056843,0,Merchant,0,178.62,1.42,Low,1
85,CASH_IN,1044.8,C7072932345,3770.32,2725.52,C7310922764,228.17,1272.97,0,0,13,3,0,1044.8,1044.8,0,0.277038,0,Customer,0,1044.8,6.93,Low,2
567,CASH_OUT,189.36,C4505893492,1551.78,1362.42,M203178249,2092.54,2281.9,0,0,15,2,0,189.36,189.36,0,0.121949,0,Merchant,0,189.36,18.05,Low,0
144,PAYMENT,874.66,C5096716167,1858.58,983.92,M571780849,111.04,985.7,0,0,0,6,1,874.66,874.66,0,0.470354,0,Merchant,0,874.66,11.76,Low,1
679,PAYMENT,852.65,C6269626022,47183.94,46331.29,M810687811,129.33,981.98,0,0,7,0,0,852.65,852.65,0,0.01807,0,Merchant,0,852.65,0.45,Low,1
412,PAYMENT,1104.19,C2383520996,168994.96,167890.77,M820080284,16.25,1120.44,0,0,4,3,0,1104.19,1104.19,0,0.006534,0,Merchant,0,1104.19,0.16,Low,1
224,CASH_IN,18933.2,C6819649740,5022.84,0.0,C1773157470,62789.01,81722.21,0,0,8,2,0,5022.84,18933.2,1,3.768671,1,Customer,0,18933.2,60.0,High,2
220,CASH_IN,2671.82,C4881863482,309.39,0.0,C8983941402,4534.7,7206.52,0,0,4,2,0,309.39,2671.82,1,8.607945,1,Customer,0,2671.82,60.0,High,2
179,CASH_IN,2980.84,C1001122058,2205.86,0.0,C4419459814,149.3,3130.14,0,0,11,0,0,2205.86,2980.84,1,1.350715,1,Customer,0,2980.84,60.0,High,2
631,CASH_OUT,140.64,C4816759613,1184.61,1043.97,M847987458,11983.91,12124.55,0,0,7,5,1,140.64,140.64,0,0.118622,0,Merchant,0,140.64,17.97,Low,0
433,PAYMENT,19.4,C2267912042,6041.6,6022.2,M713145611,1069.87,1089.27,0,0,1,4,0,19.4,19.4,0,0.003211,0,Merchant,0,19.4,0.08,Low,1
265,PAYMENT,277.17,C6093943333,120.01,0.0,M832875453,40.49,317.66,0,0,1,4,0,120.01,277.17,1,2.290472,1,Merchant,0,277.17,60.0,High,1
429,PAYMENT,152.51,C8703676677,7070.06,6917.55,M430230809,104.0,256.51,0,0,21,3,0,152.51,152.51,0,0.021568,0,Merchant,0,152.51,0.54,Low,1
662,TRANSFER,1338.39,C8020158494,1346.35,7.96,C7835606436,32.49,1370.88,0,0,14,6,1,1338.39,1338.39,0,0.99335,0,Customer,0,1338.39,39.83,Medium,3
416,CASH_OUT,271.7,C1718566450,887.47,615.77,M101384222,947.07,1218.77,0,0,8,3,0,271.7,271.7,0,0.305807,0,Merchant,0,271.7,22.65,Low,0
453,PAYMENT,5724.14,C1848496441,980.04,0.0,M263533798,88102.9,93827.04,0,0,21,4,0,980.04,5724.14,1,5.834767,1,Merchant,0,5724.14,60.0,High,1
727,PAYMENT,12.45,C7852392689,31871.32,31858.87,M811151388,397.1,409.55,0,0,7,2,0,12.45,12.45,0,0.000391,0,Merchant,0,12.45,0.01,Low,1
197,CASH_IN,230.75,C8149776369,1023394.59,1023163.84,C4587024436,84.39,315.14,0,0,5,1,0,230.75,230.75,0,0.000225,0,Customer,0,230.75,0.01,Low,2
554,TRANSFER,850.3,C2486926490,1473.6,623.3,C1607505145,265.58,1115.88,0,0,2,2,0,850.3,850.3,0,0.576631,0,Customer,0,850.3,29.42,Medium,3
53,CASH_OUT,57.33,C4278810599,176.13,118.8,M117550829,28284.19,28341.52,0,0,5,2,0,57.33,57.33,0,0.323661,0,Merchant,0,57.33,23.09,Low,0
480,CASH_OUT,2465.43,C4595808832,1065.17,0.0,M304147157,2645.22,5110.65,0,0,0,6,1,1065.17,2465.43,1,2.312417,1,Merchant,0,2465.43,75.0,High,0
443,PAYMENT,2309.39,C4935668388,2373.94,64.55,M871135396,611.07,2920.46,0,0,11,4,0,2309.39,2309.39,0,0.972399,0,Merchant,0,2309.39,24.31,Low,1
330,PAYMENT,170.29,C8509599144,1642.39,1472.1,M576728868,7.98,178.27,0,0,18,6,1,170.29,170.29,0,0.103621,0,Merchant,0,170.29,2.59,Low,1
251,TRANSFER,80642.41,C4911982674,1676.14,0.0,C4959087979,730.24,81372.65,0,0,11,3,0,1676.14,80642.41,1,48.083291,1,Customer,0,80642.41,75.0,High,3
123,PAYMENT,43.14,C1286547630,704.64,661.5,M615532118,65.32,108.46,0,0,3,5,1,43.14,43.14,0,0.061136,0,Merchant,0,43.14,1.53,Low,1
387,CASH_OUT,27.31,C4526136190,31897.15,31869.84,M476613409,13198.28,13225.59,0,0,3,2,0,27.31,27.31,0,0.000856,0,Merchant,0,27.31,15.02,Low,0
339,PAYMENT,156.26,C8178446096,558.64,402.38,M860502610,35.06,191.32,0,0,3,0,0,156.26,156.26,0,0.279215,0,Merchant,0,156.26,6.98,Low,1
348,PAYMENT,590.27,C7515751737,8201.14,7610.87,M796301972,50.07,640.34,0,0,12,0,0,590.27,590.27,0,0.071965,0,Merchant,0,590.27,1.8,Low,1
29,CASH_IN,16.01,C3676587798,25.14,9.13,C6834361799,1701.88,1717.89,0,0,5,1,0,16.01,16.01,0,0.612471,0,Customer,0,16.01,15.31,Low,2
35,CASH_OUT,1392.02,C3381020373,266.15,0.0,M642326077,492.95,1884.97,0,0,11,1,0,266.15,1392.02,1,5.210631,1,Merchant,0,1392.02,75.0,High,0
518,CASH_OUT,55303.25,C3739085389,2281.4,0.0,M115311816,53.58,55356.83,0,0,14,0,0,2281.4,55303.25,1,24.230306,1,Merchant,0,55303.25,75.0,High,0
396,TRANSFER,24.88,C3169807977,1014.17,989.29,C2029934384,25.45,50.33,0,0,12,2,0,24.88,24.88,0,0.024508,0,Customer,0,24.88,15.61,Low,3
623,CASH_OUT,597.55,C3979068560,22975.38,22377.83,M764571659,38988.89,39586.44,0,0,23,4,0,597.55,597.55,0,0.026007,0,Merchant,0,597.55,15.65,Low,0
294,CASH_IN,2740.53,C2649403527,2149.41,0.0,C7637674532,325.3,3065.83,0,0,6,5,1,2149.41,2740.53,1,1.274422,1,Customer,0,2740.53,60.0,High,2
589,PAYMENT,1865.65,C4656409571,30076.02,28210.37,M487222034,524.82,0.0,0,0,13,3,0,1865.65,-524.82,0,0.062029,0,Merchant,0,1865.65,1.55,Low,1
